Afrika	Africa
Mudell:Wikifikazzjoni	Template:W
Kategorija:Seklu 19	Categoria:XIX secolo
Kategorija:Kittieba	Categoria:Scrittori
Mudell:PD-Italja	Template:PD-Italia
Mudell:Yel	Template:Cartellinogiallo
Mudell:Tim ta' AC Milan	Template:Calcio Milan rosa
Mudell:Nat fs g start	Template:Nat fs g start
Mudell:Utent pt-1	Template:Utente pt-1
Kategorija:1931	Categoria:Eventi del 1931
Kategorija:1958	Categoria:Eventi del 1958
Kategorija:1956	Categoria:Eventi del 1956
Kategorija:1944	Categoria:Eventi del 1944
Kategorija:1916	Categoria:Eventi del 1916
Kategorija:1939	Categoria:Eventi del 1939
Mudell:Tavla Perjodika kumpatta	Template:Tavola periodica
Kategorija:1909	Categoria:Eventi del 1909
Kategorija:Klabbs tal-futbol Taljani	Categoria:Società calcistiche italiane
Mudell:Tazza tad-Dinja tal-Futbol tal-Klabbs	Template:Coppa del mondo per club FIFA
Kategorija:Mietu fl-1221	Categoria:Morti nel 1221
Mudell:Utent no-2	Template:Utente no-2
Mudell:Bundesliga	Template:Fußball-Bundesliga
Mudell:CcTLD	Template:CcTLD
Mudell:Div col	Template:Div col
Mudell:Klassifikazzjoni	Template:Giudizio
Kategorija:Pittura	Categoria:Pittura
Mudell:Div col end	Template:Div col end
Mudell:TħassirKategorija	Template:Servizio vuota
Mudell:'	Template:'
Mudell:Goal	Template:Goal
Mudell:Paġna utent	Template:Pagina utente
Mudell:Logo	Template:Marchio
Kategorija:UEFA Europa League	Categoria:UEFA Europa League
Mudell:Infobox Album	Template:Album
Mudell:Utent	Template:Utente
Jherson Vergara	Jherson Vergara
Mudell:Tazza tad-Dinja tal-Klabbs Rawnd 8	Template:Torneo Coppa del mondo per club FIFA con quinto
Kategorija:Ajruporti fil-Vjetnam	Categoria:Aeroporti del Vietnam
Mudell:Emerġenza-buttuna-tifi	Template:Pulsante di emergenza bot
Kategorija:Tuneżija	Categoria:Tunisia
Mudell:Futbol internazzjonali tal-klabbs	Template:Calcio internazionale di club
Mudell:It	Template:It
Mudell:Infobox Stadju	Template:Impianto sportivo
Mudell:Wikibarijiet	Template:Wikinews
Mudell:TwoLegStart	Template:TwoLegStart
Mudell:Pajjiżi fil-Logħob Olimpiku tas-Sajf 2008	Template:Nazioni ai Giochi della XXIX Olimpiade
Mudell:Kontra	Template:Contrario
Mudell:LTU	Template:LTU
Mudell:Utent SUL	Template:Utente SUL
Kategorija:Utenti ja-N	Categoria:Utenti ja-M
Kategorija:Futbolers Belġjani	Categoria:Calciatori belgi
Kategorija:Futbolers Sloveni	Categoria:Calciatori sloveni
Mudell:Kwantitajiet Ta' Bit	Template:Quantità di bit
Mudell:Pdf	Template:Pdf
Kategorija:Twieldu fl-1903	Categoria:Nati nel 1903
Kategorija:Imperi	Categoria:Imperi
Kategorija:Twieldu fl-1925	Categoria:Nati nel 1925
Kategorija:Twieldu fl-1936	Categoria:Nati nel 1936
Kategorija:Twieldu fl-1916	Categoria:Nati nel 1916
Kategorija:Twieldu fl-1910	Categoria:Nati nel 1910
Kategorija:Twieldu fl-1939	Categoria:Nati nel 1939
Mudell:Utent it-0	Template:Utente it-0
Mudell:Frar	Template:Febbraio
Mudell:Diżambigwazzjoni	Template:Disambigua
Kategorija:1962	Categoria:Eventi del 1962
Mudell:Pt	Template:Pt
Mudell:Ma sarx	Template:Non fatto
Mudell:QasamKat	Template:Categoria sovraffollata
Mudell:Uk	Template:Uk
Kategorija:Mudelli infobox	Categoria:Template sinottici
Mudell:Penmiss	Template:Penmiss
Kategorija:Real Madrid CF	Categoria:Real Madrid C.F.
Kategorija:Storja ta' l-isport	Categoria:Storia dello sport
Kategorija:Futbol fi Spanja	Categoria:Calcio in Spagna
Mudell:Pengoal	Template:Pengoal
Kategorija:Mietu fl-2013	Categoria:Morti nel 2013
Kategorija:Twieldu fl-1938	Categoria:Nati nel 1938
Kategorija:Meta-mudelli tal-Wikipedija	Categoria:Sottotemplate
Mudell:Hy	Template:Hy
Kategorija:Teoloġija	Categoria:Teologia
Mudell:Infobox Organizzazzjoni	Template:Organizzazione
Robin Stjernberg	Robin Stjernberg
Kategorija:1663	Categoria:Eventi del 1663
Kategorija:Mietu fl-1663	Categoria:Morti nel 1663
Mudell:Hr	Template:Hr
Mudell:Az	Template:Az
Kategorija:Arkitettura	Categoria:Architettura
Mudell:Nl	Template:Nl
Mudell:NATO	Template:NATO
Kategorija:Kowċis ta' KRC Genk	Categoria:Allenatori del K.R.C. Genk
Kategorija:Kowċis ta' SV Zulte Waregem	Categoria:Allenatori dello S.V. Zulte Waregem
Mudell:Utent it-2	Template:Utente it-2
Mudell:Lingwi	Template:Lingue
Mudell:De	Template:De
Kategorija:Bliet tal-Italja	Categoria:Comuni d'Italia
Mudell:Età	Template:Età
John Mintoff	John Mintoff
Mudell:Infobox Ċelebrità	Template:Bio
Kategorija:1953	Categoria:Eventi del 1953
Mudell:Tim ta' AS Roma	Template:Calcio Roma rosa
Mudell:Lista ta' kapitali Ewropej skont ir-reġjun	Template:Capitali degli Stati e dei Territori Autonomi d'Europa
Mudell:Dati pajjiż Ukraina	Template:Naz/UKR
Mudell:L-Ewwel Diviżjoni Belġjana	Template:Division I belga
Mudell:Football League Championship	Template:Football League Championship
Mudell:Coord	Template:Coord
Kategorija:Twieldu fis-seklu 20	Categoria:Nati nel XX secolo
Kategorija:Twieldu fis-seklu 19	Categoria:Nati nel XIX secolo
Kategorija:Twieldu fis-seklu 21	Categoria:Nati nel XXI secolo
Kategorija:Twieldu fis-seklu 18	Categoria:Nati nel XVIII secolo
Kategorija:Twieldu fis-seklu 17	Categoria:Nati nel XVII secolo
Kategorija:Twieldu fis-seklu 16	Categoria:Nati nel XVI secolo
Kategorija:Twieldu fis-seklu 15	Categoria:Nati nel XV secolo
Kategorija:Mudelli tal-klabbs tal-futbol Franċiżi	Categoria:Rose delle squadre di calcio - Francia
Kategorija:FIFA	Categoria:FIFA
Kategorija:Timijiet nazzjonali tal-futbol Oċeaniċi	Categoria:Nazionali di calcio oceaniane
Kategorija:Futbolers Ivorjani	Categoria:Calciatori ivoriani
Mudell:Timijiet nazzjonali tal-CAF	Template:Nazionali di calcio CAF
Mudell:Utent bg	Template:Utente bg
Kategorija:Mietu fl-1622	Categoria:Morti nel 1622
Mudell:Ewropa	Template:Europa
Kategorija:Futbolers skont in-nazzjonalità	Categoria:Calciatori per nazionalità
Kategorija:Utenti yue	Categoria:Utenti yue
Kategorija:Utenti hif	Categoria:Utenti hif
Kategorija:Utenti az	Categoria:Utenti az
Kategorija:Utenti be	Categoria:Utenti be
Kategorija:Utenti hr	Categoria:Utenti hr
Kategorija:Utenti eo	Categoria:Utenti eo
Kategorija:Utenti fr	Categoria:Utenti fr
Kategorija:Utenti cy	Categoria:Utenti cy
Kategorija:Utenti id	Categoria:Utenti id
Kategorija:Utenti ga	Categoria:Utenti ga
Kategorija:Utenti ja	Categoria:Utenti ja
Kategorija:Utenti nn	Categoria:Utenti nn
Kategorija:Utenti pt	Categoria:Utenti pt
Kategorija:Utenti scn	Categoria:Utenti scn
Kategorija:Utenti sv	Categoria:Utenti sv
Kategorija:Utenti fr-3	Categoria:Utenti fr-3
Kategorija:Utenti it-3	Categoria:Utenti it-3
Kategorija:Utenti no-3	Categoria:Utenti no-3
Kategorija:Utenti pl-3	Categoria:Utenti pl-3
Kategorija:Utenti scn-3	Categoria:Utenti scn-3
Kategorija:Utenti da-1	Categoria:Utenti da-1
Kategorija:Utenti ga-1	Categoria:Utenti ga-1
Kategorija:Utenti mt-1	Categoria:Utenti mt-1
Kategorija:Utenti nl-1	Categoria:Utenti nl-1
Kategorija:Utenti scn-1	Categoria:Utenti scn-1
Kategorija:Utenti tr-1	Categoria:Utenti tr-1
Kategorija:Utenti ar-1	Categoria:Utenti ar-1
Kategorija:Utenti it-4	Categoria:Utenti it-4
Kategorija:Utenti pl-4	Categoria:Utenti pl-4
Kategorija:Utenti be-2	Categoria:Utenti be-2
Kategorija:Utenti da-2	Categoria:Utenti da-2
Kategorija:Utenti fr-2	Categoria:Utenti fr-2
Kategorija:Utenti cy-2	Categoria:Utenti cy-2
Kategorija:Utenti hi-2	Categoria:Utenti hi-2
Kategorija:Utenti it-2	Categoria:Utenti it-2
Kategorija:Utenti ja-2	Categoria:Utenti ja-2
Kategorija:Utenti nl-2	Categoria:Utenti nl-2
Kategorija:Utenti pl-2	Categoria:Utenti pl-2
Kategorija:Utenti scn-2	Categoria:Utenti scn-2
Kategorija:Utenti tr-2	Categoria:Utenti tr-2
Kategorija:Utenti hif-N	Categoria:Utenti hif-M
Kategorija:Utenti be-N	Categoria:Utenti be-M
Kategorija:Utenti cs-N	Categoria:Utenti cs-M
Kategorija:Utenti hr-N	Categoria:Utenti hr-M
Kategorija:Utenti fr-N	Categoria:Utenti fr-M
Kategorija:Utenti it-N	Categoria:Utenti it-M
Kategorija:Utenti nl-N	Categoria:Utenti nl-M
Kategorija:Utenti no-N	Categoria:Utenti no-M
Kategorija:Utenti ru-N	Categoria:Utenti ru-M
Kategorija:Utenti scn-N	Categoria:Utenti scn-M
Kategorija:Divertiment	Categoria:Intrattenimento
Kategorija:Klabbs tal-futbol xolti	Categoria:Società calcistiche storiche
Kategorija:UEFA Champions League	Categoria:UEFA Champions League
Kategorija:Abbozzi tal-enerġija	Categoria:Stub - energia
Kategorija:Plejers ta' Enosis Neon Paralimni	Categoria:Calciatori dell'Enosis Neon Paralimniou
Kategorija:Għall-wikifikazzjoni	Categoria:Wikificare
Kategorija:Organizzazzjonijiet tal-futbol	Categoria:Organismi calcistici
Kategorija:UEFA	Categoria:UEFA
Kategorija:Utenti af	Categoria:Utenti af
Kategorija:Utenti af-3	Categoria:Utenti af-3
Kategorija:Utenti ar	Categoria:Utenti ar
Kategorija:Utenti az-N	Categoria:Utenti az-M
Kategorija:Pajjiżi fil-Festival tal-Eurovision	Categoria:Eurovision Song Contest per nazione
Kategorija:Utenti bg	Categoria:Utenti bg
Kategorija:Utenti bg-1	Categoria:Utenti bg-1
Kategorija:Utenti bg-N	Categoria:Utenti bg-M
Kategorija:Mużiċisti Awstrijaċi	Categoria:Musicisti austriaci
Kategorija:Utenti cs	Categoria:Utenti cs
Kategorija:Utenti da	Categoria:Utenti da
Kategorija:Provinċja ta' Quang Binh	Categoria:Provincia di Quang Binh
Kategorija:Abbozzi ta' annimali	Categoria:Stub - animali
Kategorija:Utenti de	Categoria:Utenti de
Kategorija:Utenti de-2	Categoria:Utenti de-2
Kategorija:Utenti de-3	Categoria:Utenti de-3
Kategorija:Utenti de-4	Categoria:Utenti de-4
Kategorija:Utenti de-N	Categoria:Utenti de-M
Kategorija:Utenti el	Categoria:Utenti el
Kategorija:Utenti el-N	Categoria:Utenti el-M
Kategorija:Utenti en-3	Categoria:Utenti en-3
Kategorija:Utenti en-N	Categoria:Utenti en-M
Kategorija:Utenti eo-3	Categoria:Utenti eo-3
Kategorija:Utenti es	Categoria:Utenti es
Kategorija:Utenti es-1	Categoria:Utenti es-1
Mudell:Pajjiżi tal-Unjoni Ewropea	Template:Stati membri dell'Unione europea
Kategorija:Utenti es-2	Categoria:Utenti es-2
Kategorija:Utenti es-3	Categoria:Utenti es-3
Kategorija:Utenti es-N	Categoria:Utenti es-M
Kategorija:Utenti fa	Categoria:Utenti fa
Kategorija:Utenti fa-N	Categoria:Utenti fa-M
Kategorija:Utenti fi	Categoria:Utenti fi
Kategorija:Utenti fi-N	Categoria:Utenti fi-M
Kategorija:Utenti ga-2	Categoria:Utenti ga-2
Kategorija:Utenti ga-3	Categoria:Utenti ga-3
Kategorija:Utenti ga-N	Categoria:Utenti ga-M
Kategorija:Utenti grc	Categoria:Utenti grc
Kategorija:Utenti grc-1	Categoria:Utenti grc-1
Kategorija:Utenti hu	Categoria:Utenti hu
Kategorija:Utenti hu-1	Categoria:Utenti hu-1
Kategorija:1452	Categoria:Eventi del 1452
Mudell:Tim ta' Bayer 04 Leverkusen	Template:Calcio Bayer Leverkusen rosa
Kategorija:Plejers ta' Los Angeles Galaxy	Categoria:Calciatori del Los Angeles Galaxy
Kategorija:Mietu fl-1904	Categoria:Morti nel 1904
Kategorija:Plejers ta' Grasshopper Club Zürich	Categoria:Grasshopper Club Zürich
Kategorija:Politiċi Veneżwelani	Categoria:Politici venezuelani
Mudell:Tim ta' Málaga CF	Template:Calcio Malaga rosa
Kategorija:Utenti pl-N	Categoria:Utenti pl-M
Kategorija:Utenti pt-1	Categoria:Utenti pt-1
Kategorija:Mietu fl-1852	Categoria:Morti nel 1852
Kategorija:Mietu fl-1880	Categoria:Morti nel 1880
Kategorija:Ġeometrija	Categoria:Geometria
Kategorija:Mietu fl-1942	Categoria:Morti nel 1942
Kristian Laferla	Kristian Laferla
Kategorija:Kampjonati Ewropej tal-Futbol 2012	Categoria:Campionato europeo di calcio 2012
Għajnuna:Gwida essenzjali/Ifformattjar	Aiuto:Tutorial/Formattazione
Kategorija:Utenti it	Categoria:Utenti it
Kategorija:Utenti it-1	Categoria:Utenti it-1
Kategorija:Futbolers Ażerbajġani	Categoria:Calciatori azeri
Kategorija:European Broadcasting Union	Categoria:UER
Kategorija:Vulkani	Categoria:Vulcani
Kategorija:Mietu fl-1564	Categoria:Morti nel 1564
Kategorija:1564	Categoria:Eventi del 1564
Kategorija:Provinċji tal-Vjetnam	Categoria:Province del Vietnam
Kategorija:1592	Categoria:Eventi del 1592
Kategorija:Kompetizzjonijiet tal-futbol skont il-pajjiż	Categoria:Competizioni calcistiche per nazione
Kategorija:Arti marzjali	Categoria:Arti marziali
Mudell:Informazzjoni	Template:Informazioni file
Kategorija:Plejers ta' De Graafschap	Categoria:Calciatori del B.V. De Graafschap
Kategorija:Kowċis Olandiżi	Categoria:Allenatori di calcio olandesi
Kategorija:Mużiċisti Olandiżi	Categoria:Musicisti olandesi
Kategorija:Kantanti Olandiżi	Categoria:Cantanti olandesi
Kategorija:Mietu fl-1794	Categoria:Morti nel 1794
Kategorija:Mietu fl-1931	Categoria:Morti nel 1931
Kategorija:Mietu fl-1827	Categoria:Morti nel 1827
Kategorija:Utenti ru-1	Categoria:Utenti ru-1
Mudell:TOClimit	Template:TOClimit
Wikipedija:Babel	Wikipedia:Babel
Kategorija:Mietu fl-1829	Categoria:Morti nel 1829
Kategorija:Mietu fl-1778	Categoria:Morti nel 1778
Kategorija:Mietu fl-1547	Categoria:Morti nel 1547
Kategorija:Abbozzi tal-kimika	Categoria:Stub - chimica
Mudell:Nat fs start	Template:Nat fs start
Kategorija:1687	Categoria:Eventi del 1687
Kategorija:1614	Categoria:Eventi del 1614
Kategorija:1612	Categoria:Eventi del 1612
Kategorija:Mietu fl-1612	Categoria:Morti nel 1612
Kategorija:Mietu fl-1655	Categoria:Morti nel 1655
Kategorija:Mietu fl-1616	Categoria:Morti nel 1616
Kategorija:Mietu fl-1614	Categoria:Morti nel 1614
Kategorija:Futbolers Olandiżi	Categoria:Calciatori olandesi
Kategorija:1655	Categoria:Eventi del 1655
Mudell:Novembru	Template:Novembre
Kategorija:Utenti mt	Categoria:Utenti mt
Kategorija:Utenti mt-2	Categoria:Utenti mt-2
Kategorija:Mietu fl-1994	Categoria:Morti nel 1994
Kategorija:Twieldu fl-1906	Categoria:Nati nel 1906
Kategorija:Utenti mt-N	Categoria:Utenti mt-M
Kategorija:Kompożituri tal-opra	Categoria:Compositori d'opera
Kategorija:Ibħra	Categoria:Mari
Kategorija:Bliet tal-Polonja	Categoria:Città della Polonia
Kategorija:Kompożituri skont in-nazzjonalità	Categoria:Compositori per nazionalità
Mudell:Bundesliga (Awstrija)	Template:Bundesliga austriaca
Kategorija:Futbolers f'Wales skont il-klabb	Categoria:Calciatori per club in Galles
Mudell:Mejju	Template:Maggio
Kategorija:Atturi skont in-nazzjonalità	Categoria:Attori per nazionalità
Kategorija:Mietu fl-2009	Categoria:Morti nel 2009
Kategorija:Sistema solari	Categoria:Sistema solare
Trasformata ta' Fourier	Trasformata di Fourier
Mudell:FIFA	Template:FIFA
Mudell:UEFA	Template:UEFA
Kategorija:Entomoloġija	Categoria:Entomologia
Mudell:PD-old-70	Template:PD-Old
Kategorija:Carnivora	Categoria:Carnivori
Mudell:Botnav	Template:Navbox bot
Mudell:Premier League Bjelorussu	Template:Vysšaja Liha
Kategorija:Klabbs tal-futbol Torok	Categoria:Società calcistiche turche
Kategorija:Mietu fl-1321	Categoria:Morti nel 1321
Kategorija:Mietu fl-2005	Categoria:Morti nel 2005
Kategorija:Twieldu fl-1983	Categoria:Nati nel 1983
Kategorija:Mietu fl-1592	Categoria:Morti nel 1592
Kategorija:Futbolers Pollakki	Categoria:Calciatori polacchi
Kategorija:Mużiċisti Bulgari	Categoria:Musicisti bulgari
Kategorija:Vandaliżmu tal-Wikipedija	Categoria:Vandalismo
Kategorija:Mietu fl-1991	Categoria:Morti nel 1991
Kategorija:Mietu fl-1992	Categoria:Morti nel 1992
Kategorija:Plejers ta' Sport Club Corinthians Paulista	Categoria:Calciatori dello S.C. Corinthians Paulista
Kategorija:Twieldu fl-1992	Categoria:Nati nel 1992
Kategorija:Twieldu fl-1970	Categoria:Nati nel 1970
Kategorija:Mietu fl-1980	Categoria:Morti nel 1980
Kategorija:Mietu fl-2008	Categoria:Morti nel 2008
Kategorija:Mietu fl-1966	Categoria:Morti nel 1966
Kategorija:Mietu fl-1946	Categoria:Morti nel 1946
Kategorija:Mietu fl-1938	Categoria:Morti nel 1938
Kategorija:Twieldu fl-1984	Categoria:Nati nel 1984
Kategorija:Mietu fl-1962	Categoria:Morti nel 1962
Kategorija:Twieldu fl-1990	Categoria:Nati nel 1990
Kategorija:Mietu fl-1934	Categoria:Morti nel 1934
Kategorija:Twieldu fl-1974	Categoria:Nati nel 1974
Kategorija:Mietu fl-1947	Categoria:Morti nel 1947
Kategorija:Mietu fl-2007	Categoria:Morti nel 2007
Kategorija:Twieldu fl-1965	Categoria:Nati nel 1965
Kategorija:Twieldu fl-1940	Categoria:Nati nel 1940
Kategorija:Twieldu fl-1898	Categoria:Nati nel 1898
Kategorija:Twieldu fl-1867	Categoria:Nati nel 1867
Kategorija:Twieldu fl-1871	Categoria:Nati nel 1871
Kategorija:Twieldu fl-1862	Categoria:Nati nel 1862
Kategorija:Twieldu fl-1977	Categoria:Nati nel 1977
Kategorija:Twieldu fl-1899	Categoria:Nati nel 1899
Kategorija:1844	Categoria:Eventi del 1844
Kategorija:Twieldu fl-1931	Categoria:Nati nel 1931
Kategorija:Twieldu fl-1915	Categoria:Nati nel 1915
Kategorija:Twieldu fl-1929	Categoria:Nati nel 1929
Kategorija:Poeti Spanjoli	Categoria:Poeti spagnoli
Portal:Sport	Portale:Sport
Mudell:Id	Template:Id
Kategorija:Abbozzi tal-arkeoloġija	Categoria:Stub - archeologia
Kategorija:Twieldu fl-1954	Categoria:Nati nel 1954
Kategorija:Xjenza soċjali	Categoria:Scienze sociali
Kategorija:Bjelorussja	Categoria:Bielorussia
Kategorija:Twieldu fl-1960	Categoria:Nati nel 1960
Kategorija:Kantanti Kanadiżi	Categoria:Cantanti canadesi
Kategorija:Mietu fl-1830	Categoria:Morti nel 1830
Kategorija:Ewropa tal-Lvant	Categoria:Europa orientale
Kategorija:Mietu fl-1993	Categoria:Morti nel 1993
Kategorija:Pajjiżi tal-Afrika	Categoria:Stati dell'Africa
Kategorija:Mietu fl-1998	Categoria:Morti nel 1998
Kategorija:Klabbs tal-futbol Ażerbajġani	Categoria:Società calcistiche azere
Kategorija:Twieldu fl-1170	Categoria:Nati nel 1170
Mudell:Jannar	Template:Gennaio
Kategorija:Twieldu fl-1182	Categoria:Nati nel 1182
Kategorija:Twieldu fl-1185	Categoria:Nati nel 1185
Kategorija:Mietu fl-1220	Categoria:Morti nel 1220
Kategorija:Mietu fl-1226	Categoria:Morti nel 1226
Kategorija:1227	Categoria:Eventi del 1227
Kategorija:Mietu fl-1227	Categoria:Morti nel 1227
Kategorija:Twieldu fl-1951	Categoria:Nati nel 1951
Kategorija:Mietu fl-1882	Categoria:Morti nel 1882
Kategorija:Mietu fl-1883	Categoria:Morti nel 1883
Kategorija:1265	Categoria:Eventi del 1265
Kategorija:Twieldu fl-1265	Categoria:Nati nel 1265
Kategorija:Mietu fl-1296	Categoria:Morti nel 1296
Mudell:Ballun tad-Deheb	Template:Pallone d'oro
Mudell:Utent da-3	Template:Utente da-3
Mudell:Tim ta' FC Barcelona	Template:Calcio Barcellona rosa
Mudell:Utent ja-2	Template:Utente ja-2
Kategorija:1528	Categoria:Eventi del 1528
Kategorija:1405	Categoria:Eventi del 1405
Mudell:Utent ru-2	Template:Utente ru-2
Kategorija:Twieldu fl-1405	Categoria:Nati nel 1405
Kategorija:1522	Categoria:Eventi del 1522
Kategorija:1419	Categoria:Eventi del 1419
Mudell:Lv	Template:Lv
Kategorija:1508	Categoria:Eventi del 1508
Kategorija:1519	Categoria:Eventi del 1519
Kategorija:Futbol fil-Polonja	Categoria:Calcio in Polonia
Kategorija:Futbolers fil-Polonja skont il-klabb	Categoria:Calciatori per club in Polonia
Kategorija:Twieldu fl-1452	Categoria:Nati nel 1452
Kategorija:1466	Categoria:Eventi del 1466
Kategorija:1468	Categoria:Eventi del 1468
Kategorija:Mietu fl-1468	Categoria:Morti nel 1468
Kategorija:1471	Categoria:Eventi del 1471
Kategorija:Twieldu fl-1471	Categoria:Nati nel 1471
Mudell:Skwadra Taljana Tazza tad-Dinja tal-Futbol 2010	Template:Nazionale italiana mondiali 2010
Kategorija:1478	Categoria:Eventi del 1478
Kategorija:Twieldu fl-1478	Categoria:Nati nel 1478
Kategorija:Twieldu fl-1480	Categoria:Nati nel 1480
Kategorija:1483	Categoria:Eventi del 1483
Kategorija:1494	Categoria:Eventi del 1494
Kategorija:Twieldu fl-1494	Categoria:Nati nel 1494
Kategorija:Utenti ru	Categoria:Utenti ru
Kategorija:Utenti ru-2	Categoria:Utenti ru-2
Kategorija:Utenti ru-3	Categoria:Utenti ru-3
Kategorija:Twieldu fl-1508	Categoria:Nati nel 1508
Kategorija:Twieldu fl-1515	Categoria:Nati nel 1515
Kategorija:Mietu fl-1519	Categoria:Morti nel 1519
Kategorija:1532	Categoria:Eventi del 1532
Kategorija:Twieldu fl-1532	Categoria:Nati nel 1532
Kategorija:Twieldu fl-1533	Categoria:Nati nel 1533
Kategorija:Mietu fl-1535	Categoria:Morti nel 1535
Kategorija:Mietu fl-1539	Categoria:Morti nel 1539
Kategorija:1542	Categoria:Eventi del 1542
Kategorija:Utenti sv-3	Categoria:Utenti sv-3
Kategorija:1547	Categoria:Eventi del 1547
Kategorija:Utenti sv-N	Categoria:Utenti sv-M
Kategorija:Twieldu fl-1552	Categoria:Nati nel 1552
Kategorija:1562	Categoria:Eventi del 1562
Kategorija:Twieldu fl-1564	Categoria:Nati nel 1564
Kategorija:1567	Categoria:Eventi del 1567
Kategorija:1568	Categoria:Eventi del 1568
Kategorija:Mietu fl-1568	Categoria:Morti nel 1568
Kategorija:1573	Categoria:Eventi del 1573
Kategorija:Twieldu fl-1573	Categoria:Nati nel 1573
Kategorija:1581	Categoria:Eventi del 1581
Kategorija:Twieldu fl-1582	Categoria:Nati nel 1582
Kategorija:1591	Categoria:Eventi del 1591
Kategorija:1593	Categoria:Eventi del 1593
Kategorija:1597	Categoria:Eventi del 1597
Kategorija:1600	Categoria:Eventi del 1600
Mudell:Esc	Template:ESC
Kategorija:1616	Categoria:Eventi del 1616
Kategorija:1621	Categoria:Eventi del 1621
Kategorija:Utenti tr	Categoria:Utenti tr
Kategorija:Mietu fl-1621	Categoria:Morti nel 1621
Kategorija:1625	Categoria:Eventi del 1625
Kategorija:Mietu fl-1625	Categoria:Morti nel 1625
Kategorija:Utenti uk-4	Categoria:Utenti uk-4
Kategorija:1636	Categoria:Eventi del 1636
Kategorija:1643	Categoria:Eventi del 1643
Kategorija:Mietu fl-1643	Categoria:Morti nel 1643
Kategorija:1654	Categoria:Eventi del 1654
Kategorija:Twieldu fl-1654	Categoria:Nati nel 1654
Kategorija:1656	Categoria:Eventi del 1656
Kategorija:Mietu fl-1656	Categoria:Morti nel 1656
Kategorija:Utenti yue-N	Categoria:Utenti yue-M
Kategorija:1660	Categoria:Eventi del 1660
Kategorija:1667	Categoria:Eventi del 1667
Kategorija:Mietu fl-1667	Categoria:Morti nel 1667
Kategorija:1670	Categoria:Eventi del 1670
Kategorija:Mietu fl-1670	Categoria:Morti nel 1670
Kategorija:1675	Categoria:Eventi del 1675
Kategorija:1685	Categoria:Eventi del 1685
Kategorija:Twieldu fl-1687	Categoria:Nati nel 1687
Mudell:En	Template:En
Kategorija:1694	Categoria:Eventi del 1694
Kategorija:1695	Categoria:Eventi del 1695
Kategorija:Twieldu fl-1696	Categoria:Nati nel 1696
Kategorija:Twieldu fl-1699	Categoria:Nati nel 1699
Kategorija:1700	Categoria:Eventi del 1700
Kategorija:Mietu fl-1705	Categoria:Morti nel 1705
Kategorija:1709	Categoria:Eventi del 1709
Kategorija:1710	Categoria:Eventi del 1710
Kategorija:Twieldu fl-1715	Categoria:Nati nel 1715
Kategorija:Twieldu fl-1724	Categoria:Nati nel 1724
Mudell:Spazji	Template:Spazi
Kategorija:Mużiċisti	Categoria:Musicisti
Kategorija:Logħob ta' abilità mentali	Categoria:Giochi di logica
Kategorija:Twieldu fl-1881	Categoria:Nati nel 1881
Mudell:Timijiet nazzjonali tal-UEFA	Template:Nazionali di calcio UEFA
Mudell:Tim ta' Manchester United FC	Template:Calcio Manchester United rosa
Mudell:Da	Template:Da
Kategorija:Kantanti Irlandiżi	Categoria:Cantanti irlandesi
Mudell:Skwadra Ġermaniża Tazza tad-Dinja tal-Futbol 2010	Template:Nazionale tedesca mondiali 2010
Mudell:Skwadra Ġermaniża Kampjonati Ewropej tal-Futbol 2008	Template:Nazionale tedesca europei 2008
Kategorija:Twieldu fl-1944	Categoria:Nati nel 1944
Kategorija:Twieldu fl-1932	Categoria:Nati nel 1932
Kategorija:Twieldu fl-1934	Categoria:Nati nel 1934
Kategorija:Twieldu fl-1935	Categoria:Nati nel 1935
Kategorija:Terminoloġija sportiva	Categoria:Terminologia sportiva
Kategorija:Twieldu fl-1941	Categoria:Nati nel 1941
Kategorija:Matematiċi Russi	Categoria:Matematici russi
Kategorija:Soċjoloġija	Categoria:Sociologia
Kategorija:Twieldu fis-seklu 12	Categoria:Nati nel XII secolo
Kategorija:Twieldu fis-seklu 13	Categoria:Nati nel XIII secolo
Kategorija:Twieldu fis-seklu 14	Categoria:Nati nel XIV secolo
Kategorija:Twieldu fl-1466	Categoria:Nati nel 1466
Kategorija:Twieldu fl-1483	Categoria:Nati nel 1483
Kategorija:Twieldu fl-1542	Categoria:Nati nel 1542
Kategorija:Twieldu fl-1547	Categoria:Nati nel 1547
Kategorija:Twieldu fl-1562	Categoria:Nati nel 1562
Kategorija:Twieldu fl-1567	Categoria:Nati nel 1567
Kategorija:Twieldu fl-1581	Categoria:Nati nel 1581
Kategorija:Twieldu fl-1591	Categoria:Nati nel 1591
Kategorija:Twieldu fl-1593	Categoria:Nati nel 1593
Kategorija:Twieldu fl-1600	Categoria:Nati nel 1600
Kategorija:Twieldu fl-1636	Categoria:Nati nel 1636
Kategorija:Twieldu fl-1643	Categoria:Nati nel 1643
Kategorija:Twieldu fl-1667	Categoria:Nati nel 1667
Kategorija:Twieldu fl-1675	Categoria:Nati nel 1675
Kategorija:Twieldu fl-1685	Categoria:Nati nel 1685
Kategorija:Twieldu fl-1694	Categoria:Nati nel 1694
Kategorija:Twieldu fl-1695	Categoria:Nati nel 1695
Kategorija:Twieldu fl-1700	Categoria:Nati nel 1700
Kategorija:Twieldu fl-1710	Categoria:Nati nel 1710
