Afrika	Africa
Dun	Thread
Cadale	Adale
Daahir Rayaale Kaahin	Dahir Riyale Kahin
Timo Soini	Timo Soini
Cali maxamed Geedi	Ali Mohammed Ghedi
Marek Grechuta	Marek Grechuta
Jeddah	Gedda (Arabia Saudita)
Shukaansi	Corteggiamento
Sacad bin Abii Waqaas	Sa'd ibn Abi Waqqas
Afdhere Jama	Afdhere Jama
Afgooye	Afgoi
Afmadow	Afmadù
Xulka Qaranka Soomaaliya	Nazionale di calcio della Somalia
Woqooyi bari	Provincia Nordorientale (Kenya)
Cabdullaahi bin Cabbaas	Abd Allah ibn 'Abbas
Masjid al-Aqsa	Moschea al-Aqsa
Dadka Tigriga	Tigrini
Computer Engineering	Ingegneria informatica
Masjid al-Xaram	Al-Masjid al-Haram
Taabici	Seguaci
Caluula	Alula (Somalia)
Nuur Xasan Xuseen	Nur Hassan Hussein
Astaanta Calanka Soomaaliya	Somaliyaay toosoo
Amxaaro	Amhara (popolo)
Rayhana bint Zayd	Rayhana bint Zayd
Ta'izz	Ta'izz
Murgacasho	Distorsione (medicina)
Calooleey	Trippa
Maxamed Xaaji Ibraahim Cigaal	Mohamed Ibrahim Egal
Aamina	Amina
Paramore	Paramore
Tuur	Cifosi
Lafdhabar	Colonna vertebrale
Luís Carlos Almeida da Cunha	Luís Carlos Almeida da Cunha
Paris Saint-Germain FC	Paris Saint-Germain Football Club
Ahlu sunno waljamaaca	Sunnismo
Puntland	Puntland
Qureysh	Quraysh
Masjidka Nabiga	Moschea del Profeta
Dagaalkii uxud	Battaglia di Uhud
Sambuus	Samosa
Imaam Mujtahid Sheykhul-Islaam	Ibn Taymiyya
Bilaal ibn Ribaax	Bilal
Fiat 124	Fiat 124
Busteejo	Autostazione
Galatasaray SK	Galatasaray Spor Kulübü
IGAD	Autorità intergovernativa per lo sviluppo
Baydhabo	Baidoa
G-Spot	Punto G
Xiriirka Soomaaliyeed ee Kubadda Cagta	Federazione calcistica della Somalia
Naxariis iyo Nabadgelyo Korkiisa Ha Ahaato	Pbsl
Sayid Maxamed Cabdulle Xassan	Mohammed Abdullah Hassan
Salmaan Alfaarisi	Salman al-Farisi
Sheekh Maxamed Naasiruddiin Al-Albaani	Muhammad Nasir al-Din al-Albani
Salaada Magrib	Maghrib
Mareeg	Meregh
Baskin-Robbins	Baskin-Robbins
Haparanda	Haparanda
Xarardheere	Harardera
Baraawe	Brava (Somalia)
Xisbiga Hantiwadaagga Kacaanka Soomaaliyeed	Partito Socialista Rivoluzionario Somalo
Dhuusamareeb	Dusa Mareb
Karkaar	Karkaar
Jowhar	Giohar
Marka	Merca
Biciid	Oryx
Hiiraan	Hiran
Astaannta Qaranka ee somaliland	Stemma del Somaliland
Dhulka Biritishka ee Soomaaliya	Somalia Britannica
Nabi Isxaaq C.S.	Isacco
Soomaaliweyn	Grande Somalia
Zamenhof	Zamenhof
Shabeellaha Dhexe	Medio Scebeli
Cabdi Faarax Shirdoon	Abdi Farah Shirdon Saaid
Hanti maguurto	Bene immobile
Jalalaqsi	Gialalassi
Liiska dalalka dad ahaan	Stati per popolazione
Godol	Lattazione
Mr. Lordi	Mr. Lordi
Bari (Gobol)	Bari (Somalia)
Wajeer	Wajir
Adult Film Database	Adult Film Database
Cali Mahdi Maxamed	Ali Mahdi Mohamed
Midowga Maxkamadaha Islaamiga	Unione delle corti islamiche
Somaliland shilling	Scellino del Somaliland
Taleefoonada fiilada	Telefonia fissa
UNICEF	Fondo delle Nazioni Unite per l'infanzia
Behra	Dorcatragus megalotis
Godeey	Gode
Abuu Cubeydah Caamir ibn Jaraax	Abu Ubayda ibn al-Jarrah
Sanaag	Sanag
Jigjiga	Giggiga
Salaada Casir	Salat al-'asr
Centro Federal de Educação Tecnológica Celso Suckow da Fonseca	Centro Federal de Educação Tecnológica Celso Suckow da Fonseca
Salaada Cishe	Al-'Isha'
Garoonka Diyaaradaha ee Da Nang	Aeroporto Internazionale di Da Nang
Cirbadii dhimashada	Leiurus quinquestriatus
Nansi Ajram	Nancy Ajram
Qaasim bin Muxamed	Al-Qasim ibn Muhammad
Awdal	Adal
Awdheegle	Audegle
Baardheere	Bardera
Badhan	Baran (Somalia)
Jasiiradaha Jubbada Hoose	Isole Giuba
Baki	Baki (Somalia)
Banaadir	Benadir
Baargaal	Bargal
Bari	Bari (disambigua)
Baay	Bai (Somalia)
Sedjibeke	Cubo
Beledweyne	Belet Uen
Garoowe	Garoe
Derg	Derg
Kilometer	Chilometro
Xaawo	Eva
Dhuun	Faringite streptococcica
Web feed	Feed
Salaada Duhur	Zuhr
YouPorn	YouPorn
Liiska magaalooyinka adduunka dad ahaan	Città del mondo per popolazione
Guraag	Guraghé (popolo)
Hectometre	Ettometro
Eurobeat	Eurobeat
Decametre	Decametro
Sool	Sol (Somalia)
York University	York University
Gedo	Ghedo
Gaalkacyo	Gallacaio
Guddi	Comitato (collegio)
Togdheer	Tug Dair
Goobogali	Scelta multipla
Galguduud	Galgudud
Woqooyi Galbeed	Nordovest (Somalia)
Shabeellaha Hoose	Basso Scebeli
Mudug	Mudugh
Jubbada Hoose	Basso Giuba
Saxiixu Muslim	Sahih Muslim
Boorama	Borama
Taran	Produttoria
Reoviruses	Reoviridae
Wikipedia:Caawinaad	Aiuto:Aiuto
Wikipedia:Tutorial	Aiuto:Tour guidato
Miraha Mucjisada	Synsepalum dulcificum
Pontifícia Universidade Católica de Minas Gerais	Pontifícia Universidade Católica de Minas Gerais
Galmudug	Galmudugh
Canjeelo	Enjera
Pornhub	PornHub
USC	Congresso della Somalia unita
Sunanka Abii Daawuud	Sunan Abu Dawud
Dawladii Mamaaliikta	Mamelucchi
Poxviruses	Poxviridae
Digri	Dhikr
Burco	Burao
Ajdjadajd	Oltregiuba
Mandheera	Mandera
Sagaaro	Madoqua piacentinii
Nabi Shuceyb	Shu'ayb
Warshiikh	Uarsceik
Hobyo	Obbia
Jamaame	Giamama
Xudur	Oddur
Doolow	Dolo (Somalia)
Garbahaarey	Garba Harre
Murshid abad	Murshidabad
Ceerigaabo	Erigavo
Galdogob	Galdogob
Iskushuban	Scusciuban
Xaafuun	Hafun
Laascaanood	Las Anod
Laasqoray	Las Gorei
Buuloburde	Bulo Burti
Buurhakaba	Bur Acaba
Eyl	Eil
Saxiixul Bukhaari	Sahih al-Bukhari
Shiilaabo	Scilave
Abuu Dar Alghafaari	Abu Dharr al-Ghifari
Calool	Stomaco
Jubbada Dhexe	Medio Giuba
Nugaal	Nogal (Somalia)
Internet Adult Film Database	Internet Adult Film Database
Ceres	Ceres
Lambar Tubaxan	Sistema numerico ternario
Layli goobalay	Layli Goobalay
Dagaalkii (2006–2009)	Guerra in Somalia
Ciidamada Qalabka Sida ee Masaarida	Forze armate egiziane
Dadka Tigrega	Tigrè (popolo)
Milme	Soluto
26 Juun 1960	Stato del Somaliland
Garoonka Diyaaradaha ee Aadan Cadde	Aeroporto Internazionale Aden Adde
Liverpool FC	Liverpool Football Club
Xariiqanta Cagaaran	Linea Verde (Israele)
Duurjoog	Humbug (album)
Xtube	Xtube
Raas Caseyr	Capo Guardafui
Sacad bin Zeyd	Sa'ìd b. Zayd
GCompris	GCompris
Mucaad Bin Jabal	Mu'adh ibn Jabal
Jacfar Bin Abii Daalib	Ja'far ibn Abi Talib
Cabdullahi binu xudeyfa al sahamiyi	Abd Allah ibn Hudhafa al-Sahmi
Makemake	Makemake
Saynab bint Muxamed	Zaynab bint Muhammad
Wikipedia:Safaarad	Wikipedia:Ambasciata
Naafto	Diesel
U qeybin	Divisione (matematica)
Samuel Eto'o	Samuel Eto'o
RedTube	RedTube
Shabiixa	Shabiha
Maakhir	Maakhir
Ra'iisul wasaarayaashii Soomaaliya	Primi ministri della Somalia
Qurac	Acacia tortilis
Garoonka Diyaaradaha ee Bender Qaasim	Aeroporto internazionale di Bosaso
Agnes Monica	Agnes Monica
Xuseen Maxamed Faarax Caydiid	Hussein Farrah Aidid
Cali Khaliif Galayr	Ali Khalif Galaid
Category:Jarmal	Categoria:Germania
Category:Talyaaniga	Categoria:Italia
Category:Qaramada Midoobey ee Maraykanka	Categoria:Stati Uniti d'America
Category:Ruushka	Categoria:Russia
Category:Midowga boqortooyada Britan	Categoria:Regno Unito
Category:Isbania	Categoria:Spagna
Category:Shiinaha	Categoria:Cina
Category:Hindiya	Categoria:India
Category:Sucuudiga	Categoria:Arabia Saudita
Category:Turki	Categoria:Turchia
Category:Koonfur Afrika	Categoria:Sudafrica
Category:Masar	Categoria:Egitto
Category:Iiraan	Categoria:Iran
Category:Arjantiina	Categoria:Argentina
Wanlaweyn	Uanle Uen
Category:Afqaanistan	Categoria:Afghanistan
Category:Austriya	Categoria:Austria
Category:Itoobiya	Categoria:Etiopia
Category:Ciraaq	Categoria:Iraq
Category:Nederland	Categoria:Paesi Bassi
Category:Bakistaan	Categoria:Pakistan
Category:Boland	Categoria:Polonia
Category:Bortuqaal	Categoria:Portogallo
Category:Suudaan	Categoria:Sudan
Category:Iswisarland	Categoria:Svizzera
Category:Fiyetnam	Categoria:Vietnam
Category:Shimbir	Categoria:Uccelli
Category:Fiisikis	Categoria:Fisica
Category:Bayoloji	Categoria:Biologia
Category:Kimisteri	Categoria:Chimica
Category:Taariikh	Categoria:Storia
Category:Juqraafi	Categoria:Geografia
Category:Diin	Categoria:Religione
Category:Ciyaaraha	Categoria:Sport
Category:Saynis	Categoria:Scienza
Category:Filimaanta	Categoria:Cinema
Category:Isgaadhsiin	Categoria:Comunicazione
Jamhuuriyadda Dimuqraadiga Soomaaliya	Repubblica Democratica Somala
Jilib	Gelib
Hawd	Haud
Hawiye	Hauia
Railway Mogadiscio-Villabruzzi	Ferrovia Mogadiscio-Villaggio Duca degli Abruzzi
Peso Argentino	Peso argentino (1983)
Qardho	Gardo
Ciidamada Midowga Afrika	Missione dell'Unione africana in Somalia
Cabdiraxmaan bin Cawf	Abd al-Rahman ibn Awf
Dalxa bin Cubeydilah R.C.	Talha ibn Ubayd Allah
Qandala	Candala
Janaale	Genale
Ras kambooni	Ras Chiambone
Submission (film)	Submission (film 2004)
Cabdiweli Maxamed Cali	Abdiweli Mohamed Ali
Laas Geel	Laas Gaal
Luuq	Lugh
Muxaram	Muharram
Category:Filasoofiyada	Categoria:Filosofia
Category:Cilminafsi	Categoria:Psicologia
Category:Masiixiyad	Categoria:Cristianesimo
Category:Islaam	Categoria:Islam
Goronyo soomaaliyeed	Struthio molybdophanes
Beled-Xaawo	Beled Hawo
Qoryooley	Coriolei
Ufeyn	Ufein
Jirriiban	Geriban
Balcad	Balad (Somalia)
Waajid	Uegit
Ceelaayo	Elaayo
PornoTube	PornoTube
Ramla bint Abi Sufyan	Ramla bint Abi Sufyan
10-ka saxaabi ee Janada loogu bishaareeyay iyagoo nool	Dieci Benedetti
Abgaal	Abgal (etnia)
Jaamacadda Roma Tre	Università degli Studi Roma Tre
Ruqiya bint Muxamed	Ruqayya
Kobra	Cobra
Saldanadii Cadal	Sultanato di Adal
Cabdulaahi Muxamed	Abd Allah ibn Muhammad (figlio di Maometto)
Umm Kaltuum bint Muxamed	Umm Kulthum bint Muhammad
Nabi Yuunus C.S.	Giona (profeta)
Dad	Popolo
Xiriirka Soomaaliyeed ee Kubadda koleyga	Nazionale di pallacanestro della Somalia
Abdal-Xamiid Kishk	ʿAbd al-Ḥamīd Kishk
Universidade do Estado de Minas Gerais	Universidade do Estado de Minas Gerais
Mici	Canino superiore
Feedh	Gabbia toracica
Ciidanka Soomaaliya	Esercito nazionale somalo
Khaatumo state	Khatumo
Bianca Castanho	Bianca Castanho
Bander Beyla	Bender Beila
Ceelbuur	El Bur
Boqor Najaashi	Aṣḥama ibn Abjar
Laan	Ramo
Category:Dhaqan	Categoria:Cultura
Category:Tobaneeyada sano	Categoria:Decenni
Category:Sanad	Categoria:Anni
Category:Qaaradaha	Categoria:Continenti
Sheikh Mukhtar Mohamed Hussein	Mukhtar Mohamed Hussein
Degmooyinka arjentiin	Suddivisioni dell'Argentina
Radio Muqdisho	Radio Mogadiscio
Fiat 682 N3	Fiat 682
Portal:Cilmi Fallag	Portale:Astronomia
Portal:Juqraafi	Portale:Geografia
Gunbur	Piramide (geometria)
Jano	Paradiso
Turunbo	Tanbur
Saami qumman	Rapporto
Ibraahim bin Muxamed	Ibrahim ibn Muhammad
Tiro	Conte
Anna Rita Del Piano	Anna Rita Del Piano
XVideos	XVideos
Dagaal Dhaqameedka shiineeska	Arti marziali cinesi
Ceelwaaq	El Uach
Habargidir	Habr Ghedir
Hurdiya	Hordio
Cufka atamka	Peso atomico
Mahadaay Weyn	Mahaddei Uen
Hotmail	Windows Live Hotmail
Wikipedia:Su'aal/Hordhac	Wikipedia:Oracolo
Wikipedia:Graphics Lab	Progetto:Laboratorio grafico
Tiyeegloow	Tigieglò
Tooxin	Tohen
Category:Wadamada	Categoria:Nazioni
Wikipedia:Maamulka	Wikipedia:Amministratori
Category:Shaqsiyadaad	Categoria:Persone
Wikipedia:Requests for adminship	Wikipedia:Amministratori/Candidati
Wikipedia:Bots	Wikipedia:Bot
Category:Amin	Categoria:Tempo
Category:Internet	Categoria:Internet
Category:Siyaasad	Categoria:Politica
Category:Waxbarasho	Categoria:Educazione
Category:Araga	Categoria:Ottica
Category:Fan	Categoria:Arte
Masar	Egitto
Category:Filasoofiyaasha	Categoria:Filosofi
Category:Doorashooyinka	Categoria:Elezioni
Template:Bot	Template:Bot
Kanada	Canada
Category:Denmark	Categoria:Danimarca
Category:Giriig	Categoria:Grecia
Category:Iswiidhan	Categoria:Svezia
Category:Islofaakiya	Categoria:Slovacchia
Wikipedia:Copyright	Wikipedia:Copyright
Wikipedia:Ku saabsan	Wikipedia:Sala stampa/Wikipedia
Category:Dagaalada	Categoria:Guerre
Category:Microsoft	Categoria:Microsoft
Portal:Saynis	Portale:Scienza e tecnica
Wikipedia:Ogaysiiska Maamulka	Wikipedia:Richieste agli amministratori
Category:Wadamada Yurub	Categoria:Stati dell'Europa
Category:Yurub	Categoria:Europa
Wikipedia:Bogga Isticmaalaha	Wikipedia:Pagina utente
Template:Documentation	Template:Man
Category:Delete	Categoria:Cancellazioni
Wikipedia:Ilaalinta badelka	Wikipedia:Politica di protezione delle pagine
Wikipedia:Albaabka bulshada	Portale:Comunità
Category:Luqadaha wikipediyaasha	Categoria:Utenti per lingua
Wikipedia:Shan walxood	Wikipedia:Cinque pilastri
Wikipedia:Userboxes	Wikipedia:Info utente
Wikipedia:Saxiix	Aiuto:Firma
Sung Jae-ki	Sung Jae-gi
Caa'isha binti Abiibakar	Aisha
Ganacsi	Business
Instituto Federal da Bahia	Istituto federale di Bahia
Template:Softredirect	Template:Soft redirect
Template:Tirtir	Template:Cancella subito
Qaw	Bender Ziada
Category:Teknooloji	Categoria:Tecnologia
Category:Afafka	Categoria:Lingue
Category:Kalandar	Categoria:Calendari
Category:Wikipedia	Categoria:Wikipedia
Wikipedia:Masuul la'aan guud	Wikipedia:Avvertenze generali
Category:Pages with broken file links	Categoria:Pagine con link a file inesistenti
Wikipedia:Xeerka Wiki	Wikipedia:Politica relativa alla privacy
Template:Navbox	Template:Navbox
Template:Xaqiiq	Template:Citazione necessaria
Portal:Siiro	Portale:Biografie
Template:Tnavbar	Template:Tnavbar
Template:Clear	Template:Clear
Template:Nowrap	Template:Tutto attaccato
Faisal Aden	Faisal Aden
Millan	Soluzione (chimica)
Wikipedia:Maqaalada aan u baahan laheen	Wikipedia:Lista delle voci che tutte le Wikipedie dovrebbero avere
Category:Afrika	Categoria:Africa
Category:Elektaroonig	Categoria:Elettronica
Category:Kitaabka quduska	Categoria:Bibbia
Category:Buugta	Categoria:Libro
Category:Bilaha	Categoria:Mesi dell'anno
Template:Babel	Template:Babel
Template:Reflist	Template:References
Category:Isbitaal	Categoria:Ospedali
Wikipedia:Soo bandhigida xogta	Aiuto:Uso delle fonti
Wikipedia:Habka maqaalada Xulka Ah	Wikipedia:Vetrina/Criteri
Template:Gumud	Template:S
Template:User ar-1	Template:Utente ar-1
Template:See also	Template:Vedi anche
Template:User da-2	Template:Utente da-2
Template:User da	Template:Utente da
Template:User de	Template:Utente de
Template:User de-1	Template:Utente de-1
Template:User es	Template:Utente es
Template:User de-3	Template:Utente de-3
Template:User en-3	Template:Utente en-3
Template:User en-1	Template:Utente en-1
Template:User en-2	Template:Utente en-2
Template:User en-4	Template:Utente en-4
Template:User fi	Template:Utente fi
Template:User en-0	Template:Utente en-0
Template:User en	Template:Utente en
Template:User de-2	Template:Utente de-2
Template:User fi-1	Template:Utente fi-1
Template:User fr-1	Template:Utente fr-1
Template:User sk	Template:Utente sk
Template:User fr-2	Template:Utente fr-2
Template:User ja	Template:Utente ja
Template:User ja-1	Template:Utente ja-1
Template:User fr	Template:Utente fr
Ayeeyo	Granny
Category:Aasiya	Categoria:Asia
Category:Jili	Categoria:Cile
Category:Ameerikada koonfureed	Categoria:America meridionale
Template:Intricate template	Template:Template complesso
Template:Mod	Template:Mod
Template:User es-2	Template:Utente es-2
Category:Maalmaha usbuuca	Categoria:Giorni della settimana
Category:Bogga Hore	Categoria:Pagina principale
Template:Number of defined parameters	Template:Numero di parametri definiti
Template:Image label	Template:Etichetta immagine
Template:Dalalka Afrika	Template:Africa
Template:Sidebar	Template:Sidebar
Wikipedia:Tutorial (Wikipedia links)	Aiuto:Tutorial/Link
Template:Maqaal Xul Ah	Template:Vetrina
Category:Gaana	Categoria:Ghana
Category:User en	Categoria:Utenti en
Category:User en-2	Categoria:Utenti en-2
Template:Infobox	Template:Infobox
Template:Navy	Template:Insegna navale
Template:User eo	Template:Utente eo
Template:User zh	Template:Utente zh
Category:Farta	Categoria:Alfabeti
Template:Pp-template	Template:Pp-template
Template:Min	Template:Min
Category:Astaannta Qaranka	Categoria:Stemmi
Category:Beeraha	Categoria:Agricoltura
Category:Dowladaha	Categoria:Stato
Category:Bahda Midaysay Qoraxdu	Categoria:Pianeti del sistema solare
Category:Falastiin	Categoria:Palestina
Category:Language user templates	Categoria:Template Babel
Template:Navbox subgroup	Template:Navbox subgroup
Template:Farac	Template:Popolo
Template:Category redirect	Template:Categoria redirect
Template:Macluumaad Qof Madax Ah	Template:Carica pubblica
Category:Kacaanka	Categoria:Rivoluzionari
Template:Border	Template:Border
Category:Qoraaga	Categoria:Scrittori
Category:Jaamacadaha	Categoria:Università
Wikipedia:Maxaan akoon usamaynayaa	Aiuto:Nome utente
Template:Hidden begin	Template:Cassetto inizio
Template:User pt-1	Template:Utente pt-1
Template:User nl	Template:Utente nl
Template:Infobox website	Template:Sito web
Template:Image label end	Template:Etichetta immagine fine
Template:Infobox number	Template:Numero intero
Category:Dekedaha	Categoria:Porti
Template:Lang-la	Template:Latino
Template:Macluumaad askariga	Template:Infobox militare
Template:User	Template:Utente
Template:References	Template:F
Template:Jadwal	Template:Prettytable
Template:PD-because	Template:PD-Perché
Template:Infobox former country	Template:Stato storico
Template:Kaydka wadahadalka	Template:Avviso archivio
Portal:Fiisikis	Portale:Fisica
Template:User de-0	Template:Utente de-0
Template:Usbuuc	Template:Giorni della settimana
Template:User fr-0	Template:Utente fr-0
Template:Largest cities	Template:Città principali
Template:Hidden end	Template:Cassetto fine
Category:Booliis	Categoria:Polizia
Template:Astaamayn	Template:Punteggiatura
Template:Country data Ukrain	Template:Naz/UKR
Template:User pt-0	Template:Utente pt-0
Template:Higgaad	Template:Correggere
Template:User pt-2	Template:Utente pt-2
Category:User sk	Categoria:Utenti sk
Category:User eo	Categoria:Utenti eo
Category:User ja	Categoria:Utenti ja
Category:User da-2	Categoria:Utenti da-2
Template:Correct title	Template:Titolo errato
Category:User ar	Categoria:Utenti ar
Category:Jasiirad	Categoria:Isole
Category:User da	Categoria:Utenti da
Category:User sk-N	Categoria:Utenti sk-M
Category:User de	Categoria:Utenti de
Category:User fi	Categoria:Utenti fi
Category:Nabiyada Islaamka	Categoria:Profeti islamici
Category:Tiirarka Islaamka	Categoria:Cinque pilastri dell'Islam
Category:User ja-1	Categoria:Utenti ja-1
Category:User ko	Categoria:Utenti ko
Template:Macluumaad	Template:Informazioni file
Wikipedia:Babel	Wikipedia:Babel
Category:Abwaanada	Categoria:Poeti
Category:Badaha	Categoria:Mari
Category:Ingiriiska	Categoria:Inghilterra
Template:Str ≥ len	Template:Str ≥ len
Category:Taariikhda Soomaaliya	Categoria:Storia della Somalia
Category:Ururada caalamiga ah	Categoria:Organizzazioni internazionali
Category:Gobolada Soomaaliya	Categoria:Regioni della Somalia
Category:Juquraafiga Soomaaliya	Categoria:Geografia della Somalia
Category:Cilmiga bulshada	Categoria:Scienze sociali
Category:Wadamada Afrika	Categoria:Stati dell'Africa
Template:User da-3	Template:Utente da-3
Category:User so	Categoria:Utenti so
Category:User so-N	Categoria:Utenti so-M
Category:1542	Categoria:Eventi del 1542
Fenerbahce SK	Fenerbahçe Spor Kulübü
Universidade Federal do Recôncavo da Bahia	Università federale di Recôncavo da Bahia
Category:Farshaxanka	Categoria:Pittori
Wikipedia:Xeerka adeegsiga sawirada	Wikipedia:Copyright immagini
Template:Raadiyoow	Template:Canale radio
Wikipedia:Habaynta Maqaalada Cusub	Wikipedia:Voci di qualità/Riesame
Category:Dhirta	Categoria:Alberi
Portal:Baayooloji	Portale:Biologia
Category:Juquraafiga Hindiya	Categoria:Geografia dell'India
Category:Jabuuti	Categoria:Gibuti
Category:Ereteriya	Categoria:Eritrea
Category:Kiinya	Categoria:Kenya
Category:Komoros	Categoria:Comore
Category:Libiya	Categoria:Libia
Category:Diinta Soomaaliya	Categoria:Religione in Somalia
Category:Dhaqaalaha Soomaaliya	Categoria:Economia della Somalia
Category:Lacagta	Categoria:Valute
Category:Webiyada	Categoria:Fiumi
Category:Juquraafiga Jabuuti	Categoria:Geografia di Gibuti
Template:User pt	Template:Utente pt
Category:Holland	Categoria:Olanda
Category:Soomaaliya	Categoria:Somalia
Category:Webiyada Soomaaliya	Categoria:Fiumi della Somalia
Category:Juquraafiga Yemen	Categoria:Geografia dello Yemen
Category:Magaalooyinka Yemen	Categoria:Città dello Yemen
Category:User nl	Categoria:Utenti nl
Category:Hay'ada laanqayrta cas	Categoria:Croce Rossa
Template:Navbar-header	Template:Tnavbar-header
Category:Suuriya	Categoria:Siria
Category:Qarniyada	Categoria:Secoli
Category:Qarnigii 16aad	Categoria:XVI secolo
Category:Filasoofiyaasha Jarmalka	Categoria:Filosofi tedeschi
Category:Ciidanka Soomaaliya	Categoria:Forze armate somale
Category:Esoteric templates	Categoria:Template complessi
Category:Harraha Afrika	Categoria:Laghi dell'Africa
Category:Madaxda Faransiiska	Categoria:Presidenti della Repubblica francese
Category:Madaxda Iiraan	Categoria:Presidenti dell'Iran
Category:Norway	Categoria:Norvegia
Category:Yemen	Categoria:Yemen
Category:Malaay	Categoria:Pesci
Category:Mutolojiyada	Categoria:Mitologia
Category:Qaamuus	Categoria:Dizionari
Category:Axdiga Cusub	Categoria:Nuovo Testamento
Category:Ilko	Categoria:Denti
Category:Dhaqanka Soomaalida	Categoria:Cultura della Somalia
Category:Wikimedia	Categoria:Wikimedia Foundation
Category:Radio	Categoria:Radio
Category:Xayawaan	Categoria:Animali
Category:Kushiinka Soomaalida	Categoria:Cucina somala
Category:Muqdisho	Categoria:Mogadiscio
Category:Bartamaha Ameerika	Categoria:America centrale
Category:Caasimadaha	Categoria:Capitali di stato
Category:Magaalooyinka Hindiya	Categoria:Città dell'India
Category:Isgaarsiinta	Categoria:Telecomunicazioni
Category:Gaadiidka	Categoria:Trasporti
Category:Ameerikada waqooyi	Categoria:America settentrionale
Category:Harraha	Categoria:Laghi
Category:Saxaabada	Categoria:Sahaba
Category:Calamada	Categoria:Bandiere
Template:Macluumaad luqadda	Template:Lingua
Category:Dimoqraadi	Categoria:Democrazia
Kaaroot	Daucus carota
Template:Gobolada Soomaaliya	Template:Regioni della Somalia
Category:Komunistiyaasha Jarmalka	Categoria:Comunisti in Germania
Category:Geeska Afrika	Categoria:Corno d'Africa
Category:Guurka	Categoria:Matrimonio
Template:So	Template:So
Category:Lahjadaha looga hadlo Soomaaliya	Categoria:Lingue della Somalia
Category:Somaliland	Categoria:Somaliland
Category:Caafimaadka	Categoria:Salute
Template:Flag	Template:Bandiera
Template:Lang-pl	Template:Polacco
Category:Buuraha Soomaaliya	Categoria:Montagne della Somalia
Portal:Xisaab	Portale:Matematica
Trojany	Trojany
Template:HMXA	Template:Vetrina rimozione
Category:Wadamada Aasiya	Categoria:Stati dell'Asia
Portal:Siyaasadda	Portale:Politica
Portal:Qaynuun	Portale:Diritto
Category:Abidjan	Categoria:Abidjan
Tiirarka Iimaanka	Sei articoli di fede
Category:Antananarifo	Categoria:Antananarivo
Lug (xubin)	Gamba
Category:Bamako	Categoria:Bamako
Template:Colonne	Template:Colonne
Eray bixin	Terminologia
Category:Degmooyinka Soomaaliya	Categoria:Distretti della Somalia
Category:Esperanto	Categoria:Esperanto
Khilaafadii Umawiyiinta	Omayyadi
Portal:Kimistari	Portale:Chimica
Category:Linux	Categoria:Linux
Category:Siyaasada Soomaaliya	Categoria:Politica della Somalia
Category:Komunistiyaasha	Categoria:Comunisti
Category:Qiyaasaha Masaafooyinka	Categoria:Unità di lunghezza
Category:Midabada	Categoria:Colori
Category:Triboli	Categoria:Tripoli
Category:Jaamacadaha Soomaaliya	Categoria:Università in Somalia
Category:User nl-4	Categoria:Utenti nl-4
Category:Bahalada sheeko xariirka	Categoria:Sirene
Template:Image label begin	Template:Etichetta immagine inizio
Category:Suuradaha Qur'aanka	Categoria:Sure del Corano
Category:User en-1	Categoria:Utenti en-1
Category:Gacamada caalamka	Categoria:Golfi
Template:Turjumid	Template:T
Portal:Caafimaad	Portale:Medicina
Template:Afarta xilli	Template:Stagioni
Kalagoyn	Meno (matematica)
Wikipedia:Tutorial (Talk pages)	Aiuto:Tutorial/Discussione
Wikipedia:Tutorial (Keep in mind)	Aiuto:Tutorial/Linee guida
Template:User nl-3	Template:Utente nl-3
Template:Goob	Template:Bar3
Wikipedia:Tutorial (Registration)	Aiuto:Tutorial/Registrazione
Template:Efn	Template:Efn
Parvoviruses	Parvoviridae
Rooman	Acquedotto romano
Wikipedia:Editnotice	Wikipedia:Editnotice
Kim Cesarion	Kim Cesarion
Magaca Muuse	Mosè (nome)
Adnan Januzaj	Adnan Januzaj
Gobolada Soomaaliya	Regioni della Somalia
Cabdiweli Sheekh Axmed	Abdiweli Sheikh Ahmed
Barkhad Cabdi	Barkhad Abdi
Special:RecentChanges	Speciale:UltimeModifiche
Module:Navbox	Modulo:Navbox
XHamster	XHamster
Category:Wabiyada Afrika	Categoria:Fiumi dell'Africa
Madaxweyneyaashii Soomaaliya	Presidenti della Somalia
